Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Date,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Type,Card_Age,Fraud_Label
TXN_42876,USER_1044,51.47,POS,8 December 2023,22732.61,Tablet,Tokyo,Electronics,0,13,Visa,47,0
TXN_28136,USER_6709,161.9,ATM Withdrawal,25 August 2023,63634.12,Mobile,London,Travel,0,5,Discover,129,0
TXN_19860,USER_3480,90.26,Online,15 May 2023,58946.65,Tablet,New York,Travel,0,3,Visa,104,0
TXN_8054,USER_4810,238.66,POS,17 April 2023,31074.17,Laptop,London,Clothing,0,7,Amex,123,1
TXN_5886,USER_3376,16.06,ATM Withdrawal,3 October 2023,79616.34,Mobile,Tokyo,Clothing,0,8,Discover,173,0
TXN_44551,USER_5332,101.98,ATM Withdrawal,23 February 2023,51451.31,Tablet,Tokyo,Clothing,0,5,Visa,234,0
TXN_3542,USER_1146,94.57,POS,23 June 2023,61628.91,Mobile,London,Travel,0,4,Mastercard,41,0
TXN_8359,USER_1656,111.86,Bank Transfer,21 June 2023,25323.58,Laptop,New York,Electronics,0,5,Visa,10,0
TXN_15074,USER_1286,55.78,Bank Transfer,3 April 2023,9989.08,Laptop,Tokyo,Electronics,0,6,Discover,127,0
TXN_40589,USER_7601,107.08,POS,30 August 2023,37482.63,Tablet,New York,Travel,0,12,Amex,3,0
TXN_19528,USER_3453,464.73,Bank Transfer,13 March 2023,35515.54,Laptop,London,Clothing,0,13,Mastercard,214,0
TXN_2333,USER_6108,553.79,POS,21 January 2023,54431.96,Mobile,New York,Electronics,0,8,Amex,27,0
TXN_37768,USER_3002,8.26,ATM Withdrawal,2 November 2023,8344.87,Tablet,London,Clothing,0,12,Amex,23,0
TXN_37791,USER_8159,4.13,Bank Transfer,6 December 2023,77811.11,Mobile,Tokyo,Groceries,0,8,Mastercard,55,1
TXN_22894,USER_9771,22.3,Online,5 March 2023,30075.38,Laptop,Tokyo,Clothing,0,14,Discover,183,0
TXN_11790,USER_2107,217.16,Online,21 January 2023,94955.79,Laptop,New York,Travel,0,6,Mastercard,136,0
TXN_43628,USER_4823,31.04,POS,23 May 2023,70825.42,Mobile,Tokyo,Travel,0,7,Discover,47,0
TXN_47118,USER_8844,131.04,ATM Withdrawal,20 July 2023,26607.68,Tablet,New York,Restaurants,0,7,Visa,72,0
TXN_17703,USER_9503,49.71,Bank Transfer,28 May 2023,79379.07,Laptop,Sydney,Clothing,0,7,Amex,150,1
TXN_14474,USER_5231,164.4,Bank Transfer,2 February 2023,2831.8,Mobile,Mumbai,Groceries,0,11,Amex,76,0
TXN_22427,USER_5069,25.03,Online,16 March 2023,66050.29,Tablet,New York,Clothing,1,12,Mastercard,99,0
TXN_28883,USER_6259,24.98,POS,27 July 2023,72679.73,Tablet,Mumbai,Travel,0,5,Amex,110,0
TXN_5785,USER_6755,28.41,Bank Transfer,29 April 2023,80917.42,Laptop,New York,Travel,0,4,Amex,181,0
TXN_27395,USER_4451,48.28,POS,26 March 2023,82849.75,Mobile,Mumbai,Travel,0,12,Discover,229,1
TXN_5883,USER_9894,33.64,Bank Transfer,2 December 2023,56797.4,Laptop,Mumbai,Electronics,0,2,Discover,75,0
TXN_37911,USER_5452,113.34,POS,7 December 2023,58997.23,Tablet,Sydney,Restaurants,0,1,Discover,24,1
TXN_7002,USER_2054,9.37,POS,10 May 2023,84849.86,Mobile,New York,Electronics,0,9,Discover,164,1
TXN_8801,USER_4970,25.24,Bank Transfer,12 August 2023,40319.8,Tablet,Sydney,Groceries,0,3,Mastercard,35,1
TXN_39803,USER_2427,131.26,Bank Transfer,18 September 2023,3696.14,Laptop,London,Clothing,0,5,Visa,118,1
TXN_46757,USER_7110,147.21,Online,29 May 2023,4211.61,Mobile,London,Restaurants,1,8,Amex,189,1
TXN_34684,USER_3502,117.91,Bank Transfer,5 September 2023,96014.68,Tablet,New York,Electronics,0,13,Discover,191,0
TXN_17117,USER_2160,194.61,POS,18 July 2023,67980.74,Laptop,New York,Travel,0,4,Discover,197,0
TXN_31532,USER_1923,7.83,ATM Withdrawal,18 July 2023,42725.9,Tablet,Mumbai,Electronics,0,10,Mastercard,92,0
TXN_268,USER_5642,134.61,ATM Withdrawal,4 July 2023,98735.83,Tablet,Sydney,Travel,0,9,Mastercard,164,0
TXN_3142,USER_1699,242.46,Online,27 March 2023,27791.6,Mobile,Tokyo,Clothing,0,5,Discover,94,0
TXN_4800,USER_7470,84.97,Bank Transfer,1 October 2023,7962.77,Laptop,London,Travel,0,2,Visa,194,0
TXN_35868,USER_9958,154.79,POS,19 March 2023,56309.05,Laptop,New York,Restaurants,0,9,Mastercard,13,0
TXN_7422,USER_8062,36.4,Online,18 January 2023,7792.74,Tablet,London,Travel,0,9,Amex,178,1
TXN_21413,USER_2154,27.67,POS,30 December 2023,65073.85,Laptop,New York,Restaurants,0,1,Visa,49,0
TXN_4396,USER_1691,132.42,POS,12 May 2023,21939.51,Mobile,Mumbai,Restaurants,0,5,Amex,6,0
TXN_2156,USER_3010,45.99,Online,19 July 2023,17479.06,Mobile,Tokyo,Restaurants,0,9,Visa,188,0
TXN_28372,USER_6730,117.8,Online,5 October 2023,42454.25,Laptop,Sydney,Electronics,1,3,Discover,40,1
TXN_32050,USER_4721,83.28,POS,28 February 2023,94968.23,Tablet,London,Travel,1,8,Amex,55,0
TXN_1441,USER_5197,358.01,Online,19 January 2023,78310.09,Mobile,Mumbai,Groceries,0,1,Amex,28,0
TXN_25015,USER_6695,13.29,Bank Transfer,3 July 2023,94361.06,Laptop,Mumbai,Restaurants,0,14,Discover,52,0
TXN_25072,USER_3889,186.66,ATM Withdrawal,29 September 2023,82127.65,Tablet,Tokyo,Restaurants,0,7,Mastercard,109,0
TXN_27121,USER_2740,594.22,POS,25 August 2023,69716.75,Laptop,Sydney,Restaurants,0,12,Discover,150,1
TXN_49882,USER_2464,137.05,ATM Withdrawal,14 March 2023,54603.5,Mobile,Mumbai,Travel,0,2,Discover,53,0
TXN_19546,USER_4988,50.39,Bank Transfer,25 June 2023,76870.36,Mobile,New York,Restaurants,1,6,Amex,144,1
TXN_35893,USER_9009,231.71,ATM Withdrawal,30 October 2023,83184.43,Tablet,Sydney,Restaurants,0,11,Discover,190,0
TXN_13905,USER_8350,220.18,POS,20 August 2023,18628.21,Laptop,Mumbai,Clothing,0,14,Visa,212,0
TXN_32947,USER_3442,59.9,POS,22 November 2023,11461.17,Mobile,Mumbai,Travel,0,5,Visa,39,0
TXN_15558,USER_2887,33.72,Online,1 September 2023,48206.11,Tablet,Mumbai,Clothing,1,2,Amex,88,0
TXN_6527,USER_6249,9.82,Online,21 April 2023,4535.67,Mobile,Tokyo,Electronics,0,11,Amex,217,0
TXN_49722,USER_5166,9.43,Bank Transfer,19 October 2023,33335.33,Laptop,Tokyo,Electronics,0,9,Discover,230,0
TXN_17487,USER_5804,131.61,ATM Withdrawal,6 October 2023,15399.01,Laptop,Tokyo,Electronics,0,2,Amex,103,0
TXN_37634,USER_1010,92.04,ATM Withdrawal,16 August 2023,88956.32,Mobile,Mumbai,Restaurants,0,3,Visa,39,1
TXN_16966,USER_8595,44.08,Online,9 January 2023,39129.07,Tablet,Tokyo,Travel,0,9,Mastercard,163,0
TXN_12858,USER_3426,65,Online,13 September 2023,93664.13,Tablet,Tokyo,Clothing,1,4,Mastercard,59,1
TXN_48444,USER_3246,175.86,Online,13 November 2023,98673.41,Tablet,Tokyo,Travel,0,12,Amex,5,0
TXN_11146,USER_5502,452.26,Online,6 March 2023,6368.9,Mobile,Sydney,Travel,1,11,Mastercard,116,1
TXN_24050,USER_1258,44.29,Online,19 December 2023,95986.98,Tablet,Mumbai,Groceries,0,12,Mastercard,65,1
TXN_1496,USER_2266,65.01,POS,2 February 2023,79436.85,Mobile,Mumbai,Clothing,0,9,Visa,126,1
TXN_733,USER_2646,79.52,POS,20 September 2023,99436.59,Mobile,Sydney,Clothing,0,13,Amex,51,0
TXN_44488,USER_5233,322.8,Online,19 February 2023,44382.09,Laptop,Mumbai,Groceries,0,1,Mastercard,155,1
TXN_11903,USER_6651,56.26,Online,10 March 2023,30476.54,Laptop,Sydney,Groceries,0,9,Visa,56,0
TXN_11129,USER_1464,8.39,ATM Withdrawal,15 November 2023,90251.27,Tablet,Tokyo,Clothing,0,10,Mastercard,219,1
TXN_16794,USER_2141,134.75,ATM Withdrawal,25 October 2023,88540.12,Laptop,Tokyo,Restaurants,0,9,Visa,83,0
TXN_33663,USER_6959,0.25,ATM Withdrawal,22 August 2023,73322.73,Laptop,Tokyo,Travel,0,1,Mastercard,132,0
TXN_21063,USER_3334,33.53,ATM Withdrawal,2 February 2023,96134.78,Laptop,New York,Electronics,0,14,Amex,183,0
TXN_2330,USER_8183,53.8,POS,29 November 2023,43922.4,Mobile,Tokyo,Travel,0,8,Mastercard,107,1
TXN_6328,USER_7073,24.02,ATM Withdrawal,15 December 2023,61612.09,Mobile,Sydney,Electronics,0,11,Mastercard,69,1
TXN_48537,USER_8456,11.98,Bank Transfer,20 November 2023,44285.94,Tablet,London,Clothing,0,1,Visa,55,1
TXN_36840,USER_3825,78.47,ATM Withdrawal,14 August 2023,96683.39,Tablet,Tokyo,Restaurants,0,8,Amex,119,1
TXN_2072,USER_6926,460.87,Online,21 July 2023,48410.29,Tablet,Sydney,Groceries,1,3,Visa,16,0
TXN_35883,USER_7253,25.85,Online,23 November 2023,49685.1,Laptop,New York,Restaurants,0,14,Mastercard,217,1
TXN_19959,USER_6778,55.53,Bank Transfer,5 December 2023,94786.15,Mobile,New York,Restaurants,0,3,Mastercard,77,0
TXN_38707,USER_2048,71.19,POS,1 November 2023,96362.51,Laptop,New York,Clothing,0,10,Amex,219,0
TXN_23633,USER_4562,215.31,Bank Transfer,31 October 2023,9367.09,Tablet,New York,Groceries,0,14,Amex,197,0
TXN_3219,USER_5199,77.23,Online,29 October 2023,64021.83,Laptop,London,Travel,0,9,Mastercard,143,0
TXN_28910,USER_1959,336.2,POS,4 June 2023,23927.65,Tablet,Sydney,Travel,0,7,Amex,23,0
TXN_23847,USER_8080,103.15,POS,19 February 2023,57439.06,Laptop,Mumbai,Groceries,0,4,Discover,149,0
TXN_45261,USER_5918,408.82,Online,5 December 2023,34049.39,Tablet,Mumbai,Electronics,0,11,Amex,180,0
TXN_24888,USER_8372,93.98,POS,8 December 2023,87767.94,Tablet,New York,Groceries,0,13,Visa,4,0
TXN_4040,USER_5485,55.63,Online,26 July 2023,95258.84,Tablet,Tokyo,Groceries,0,3,Mastercard,157,0
TXN_27396,USER_9729,80.52,POS,6 July 2023,97616.9,Mobile,Tokyo,Groceries,0,11,Visa,99,0
TXN_26244,USER_3547,34.95,Bank Transfer,10 May 2023,50790.93,Laptop,London,Groceries,0,12,Amex,58,0
TXN_10410,USER_5604,129.59,Online,7 June 2023,86403.39,Laptop,New York,Groceries,0,7,Mastercard,168,0
TXN_41277,USER_5602,27.86,Bank Transfer,9 June 2023,39698.15,Tablet,Tokyo,Electronics,0,13,Discover,225,0
TXN_26419,USER_2913,66.44,Bank Transfer,6 October 2023,79569.15,Mobile,London,Groceries,0,4,Mastercard,52,0
TXN_444,USER_3967,9,ATM Withdrawal,1 September 2023,58283.58,Tablet,New York,Clothing,0,9,Visa,166,0
TXN_32613,USER_8111,47.9,POS,17 October 2023,70844.38,Mobile,London,Clothing,0,8,Visa,41,0
TXN_11250,USER_4606,60.58,Online,26 February 2023,707.22,Laptop,London,Clothing,0,13,Discover,72,0
TXN_39232,USER_7996,44.27,Bank Transfer,25 February 2023,4662.63,Mobile,Tokyo,Restaurants,0,1,Visa,130,1
TXN_40248,USER_9200,110.93,Bank Transfer,8 April 2023,95846.26,Mobile,Sydney,Travel,0,2,Discover,131,0
TXN_39372,USER_9425,102.85,Online,23 March 2023,42011.07,Laptop,Mumbai,Groceries,0,11,Discover,124,1
TXN_13573,USER_1510,6.16,Online,6 April 2023,61577.02,Laptop,Tokyo,Restaurants,0,4,Visa,213,1
TXN_26815,USER_6556,211.89,Bank Transfer,3 March 2023,60296.83,Mobile,Mumbai,Travel,0,11,Visa,57,0
TXN_48420,USER_9908,144.52,Online,25 December 2023,86032.89,Tablet,London,Travel,0,8,Visa,194,0
TXN_25217,USER_4456,5.79,ATM Withdrawal,21 October 2023,87141.76,Laptop,Mumbai,Groceries,0,12,Mastercard,184,0
TXN_1336,USER_2007,80.22,POS,4 December 2023,57484.5,Mobile,New York,Restaurants,0,13,Discover,168,0
TXN_6564,USER_6835,100.36,POS,16 February 2023,31729.02,Tablet,Sydney,Travel,0,3,Amex,57,1
TXN_4957,USER_9536,12.42,Bank Transfer,27 May 2023,69185.1,Mobile,Tokyo,Travel,0,5,Amex,99,1
TXN_48693,USER_7567,111.49,POS,22 July 2023,1671.24,Tablet,Sydney,Restaurants,0,6,Visa,73,0
TXN_3973,USER_7531,11.72,Bank Transfer,7 June 2023,37777.44,Mobile,New York,Groceries,0,7,Amex,194,0
TXN_16109,USER_4943,3.68,ATM Withdrawal,20 January 2023,43361.77,Mobile,Tokyo,Restaurants,0,11,Discover,109,0
TXN_22323,USER_4598,339.5,POS,16 December 2023,34043.7,Laptop,New York,Restaurants,0,9,Discover,47,0
TXN_5964,USER_5163,11.77,Bank Transfer,24 September 2023,56104.48,Laptop,London,Electronics,0,3,Mastercard,123,0
TXN_31092,USER_7036,136.06,Bank Transfer,4 March 2023,76368.8,Tablet,Mumbai,Clothing,0,10,Amex,26,1
TXN_34344,USER_6243,213.43,Online,10 May 2023,5310.06,Laptop,London,Clothing,0,13,Visa,42,0
TXN_18925,USER_9861,23.51,POS,29 April 2023,49571.36,Laptop,London,Electronics,0,3,Discover,79,0
TXN_28612,USER_4226,156.72,Online,3 March 2023,65317.89,Laptop,London,Travel,0,2,Amex,233,1
TXN_21222,USER_1407,75.1,Online,31 May 2023,47766.29,Tablet,Tokyo,Electronics,0,8,Mastercard,107,0
TXN_6991,USER_2678,245.47,Online,9 October 2023,46565.63,Laptop,Sydney,Clothing,0,13,Mastercard,193,0
TXN_29938,USER_6609,60.97,Bank Transfer,18 November 2023,8218.98,Laptop,Mumbai,Restaurants,0,8,Mastercard,189,1
TXN_43704,USER_6514,24.32,ATM Withdrawal,8 May 2023,54449.31,Mobile,Tokyo,Restaurants,0,5,Discover,123,0
TXN_1474,USER_7917,61.63,Online,25 June 2023,36635.81,Mobile,London,Travel,0,10,Mastercard,222,0
TXN_48990,USER_4546,72.73,Online,31 October 2023,49515.19,Laptop,London,Travel,0,1,Visa,97,1
TXN_24645,USER_9209,76.59,Online,8 May 2023,57801.48,Laptop,London,Clothing,1,5,Discover,11,1
TXN_8857,USER_4659,311.89,POS,7 August 2023,78657.97,Mobile,New York,Travel,0,11,Mastercard,36,1
TXN_10877,USER_4404,159.19,Bank Transfer,18 October 2023,18011.06,Mobile,New York,Groceries,1,13,Visa,12,1
TXN_1553,USER_3113,44.52,POS,20 November 2023,74587.25,Mobile,Sydney,Electronics,0,13,Mastercard,101,0
TXN_37578,USER_1860,10.71,Bank Transfer,11 July 2023,75609.42,Laptop,Mumbai,Groceries,1,11,Visa,10,1
TXN_12689,USER_8707,1.62,ATM Withdrawal,22 September 2023,62863.39,Mobile,Mumbai,Travel,0,14,Amex,183,1
TXN_25617,USER_4316,95.15,Bank Transfer,21 October 2023,36528.73,Tablet,London,Groceries,0,12,Visa,58,0
TXN_41109,USER_4761,16.76,ATM Withdrawal,3 October 2023,83584.61,Laptop,Tokyo,Groceries,0,1,Amex,147,0
TXN_31132,USER_4147,70.3,Online,9 February 2023,65841.23,Laptop,New York,Electronics,0,5,Visa,8,0
TXN_48803,USER_7745,25.49,ATM Withdrawal,6 June 2023,10712.37,Tablet,London,Electronics,0,9,Mastercard,213,0
TXN_6043,USER_7183,120.75,Bank Transfer,4 June 2023,30968.19,Tablet,Sydney,Travel,0,7,Visa,75,0
TXN_43547,USER_2250,51.48,Bank Transfer,29 January 2023,43488.48,Mobile,Tokyo,Travel,1,7,Amex,48,1
TXN_28912,USER_9114,95.12,Bank Transfer,29 June 2023,23993.3,Mobile,New York,Travel,0,11,Visa,61,0
TXN_44032,USER_1779,113.7,ATM Withdrawal,10 May 2023,98644.94,Tablet,New York,Travel,0,13,Mastercard,138,0
TXN_52,USER_4073,4.23,Online,20 September 2023,73801.01,Mobile,New York,Travel,0,4,Visa,152,1
TXN_37954,USER_6022,22.93,Online,21 September 2023,59719.52,Mobile,Sydney,Electronics,0,2,Mastercard,85,1
TXN_274,USER_4444,8.56,Bank Transfer,29 January 2023,28964.84,Laptop,Sydney,Travel,0,3,Visa,194,0
TXN_12231,USER_6861,15.37,Online,19 December 2023,34328.92,Laptop,Sydney,Clothing,0,7,Discover,165,1
TXN_13721,USER_9964,189.61,Online,23 February 2023,53203.7,Tablet,London,Groceries,0,5,Amex,214,0
TXN_47340,USER_1739,25.95,Bank Transfer,19 October 2023,83953.17,Laptop,Sydney,Travel,1,13,Visa,109,0
TXN_8490,USER_3634,147.71,Online,12 June 2023,66463.2,Mobile,New York,Groceries,0,4,Amex,11,0
TXN_43142,USER_6613,19,Online,3 April 2023,83262.16,Laptop,Tokyo,Electronics,0,4,Discover,174,0
TXN_25219,USER_4755,40.98,POS,6 April 2023,16440.31,Tablet,Mumbai,Restaurants,1,7,Mastercard,159,0
TXN_38951,USER_5131,411.54,POS,21 July 2023,46912.26,Tablet,New York,Groceries,1,1,Discover,60,0
TXN_21567,USER_3398,96.45,POS,8 August 2023,20290.42,Laptop,Sydney,Electronics,0,12,Discover,176,0
TXN_2119,USER_8909,43.21,Bank Transfer,21 May 2023,65033.85,Laptop,Mumbai,Travel,0,8,Amex,232,0
TXN_47553,USER_6656,43.39,ATM Withdrawal,30 January 2023,15394.96,Tablet,Mumbai,Travel,0,13,Mastercard,79,0
TXN_23725,USER_6541,97.69,Bank Transfer,26 March 2023,83185.66,Mobile,London,Electronics,0,14,Mastercard,125,0
TXN_25603,USER_9355,18.05,Bank Transfer,14 July 2023,79441.21,Tablet,London,Electronics,0,6,Discover,205,1
TXN_36283,USER_8963,31.66,POS,24 October 2023,20978.33,Laptop,London,Restaurants,0,3,Discover,216,1
TXN_21197,USER_2050,25.64,POS,3 March 2023,31377.41,Laptop,Sydney,Groceries,0,9,Visa,107,0
TXN_30433,USER_5939,61.8,Online,4 December 2023,71280.83,Mobile,New York,Travel,0,1,Discover,94,1
TXN_34155,USER_3279,123.94,ATM Withdrawal,3 September 2023,74383.2,Laptop,Tokyo,Travel,0,10,Amex,225,0
TXN_10454,USER_8601,24.63,Online,19 April 2023,32582.07,Laptop,Tokyo,Groceries,1,9,Mastercard,59,0
TXN_15621,USER_4477,122.71,Online,25 October 2023,55281.89,Mobile,Sydney,Clothing,0,3,Mastercard,94,1
TXN_34509,USER_3200,4.87,ATM Withdrawal,12 February 2023,43158.08,Laptop,Tokyo,Groceries,0,5,Discover,108,0
TXN_17987,USER_2604,97.82,POS,19 October 2023,8801.61,Mobile,Mumbai,Clothing,0,3,Discover,55,0
TXN_24597,USER_8102,52.27,Bank Transfer,27 May 2023,51836.04,Mobile,Mumbai,Clothing,1,3,Visa,211,0
TXN_5030,USER_2390,93.7,Online,26 August 2023,48153.18,Laptop,New York,Clothing,0,13,Amex,196,1
TXN_34548,USER_6326,52.89,POS,19 January 2023,21848.05,Laptop,Mumbai,Electronics,0,3,Mastercard,101,0
TXN_14159,USER_8413,129.98,Bank Transfer,20 February 2023,23667.64,Laptop,Mumbai,Restaurants,0,11,Visa,132,1
TXN_6363,USER_7713,155.47,Online,13 September 2023,18547.52,Mobile,London,Travel,1,2,Discover,167,0
TXN_40768,USER_6701,642.14,ATM Withdrawal,24 August 2023,10982.51,Mobile,Sydney,Groceries,0,4,Amex,81,1
TXN_20643,USER_8322,17.14,Online,28 January 2023,7246.16,Tablet,Mumbai,Clothing,0,10,Discover,134,0
TXN_15423,USER_6985,590.38,Bank Transfer,18 October 2023,44734.65,Laptop,Sydney,Travel,1,8,Discover,159,0
TXN_49039,USER_5015,4.32,POS,10 March 2023,73781.12,Mobile,Tokyo,Clothing,0,4,Mastercard,133,0
TXN_21189,USER_6803,40.91,Online,17 June 2023,58103.05,Mobile,London,Groceries,0,8,Discover,65,0
TXN_15080,USER_7970,24.39,Online,9 December 2023,80961.61,Mobile,London,Electronics,0,7,Amex,80,0
TXN_15811,USER_4015,46.87,Bank Transfer,16 February 2023,18462.87,Tablet,Mumbai,Restaurants,0,10,Amex,160,0
TXN_30748,USER_3676,272.22,Online,5 September 2023,61047.51,Laptop,Sydney,Groceries,0,8,Amex,169,0
TXN_36991,USER_1378,176.26,POS,20 November 2023,49020.1,Laptop,London,Electronics,0,4,Discover,12,0
TXN_41059,USER_6126,102.17,POS,2 February 2023,86112.73,Laptop,Sydney,Travel,0,9,Visa,170,0
TXN_39689,USER_9803,19.11,Bank Transfer,27 May 2023,83978.13,Mobile,Sydney,Groceries,0,11,Mastercard,16,0
TXN_30315,USER_2346,238.07,ATM Withdrawal,4 July 2023,74265.93,Mobile,Mumbai,Travel,0,14,Visa,68,0
TXN_31041,USER_7662,24.63,ATM Withdrawal,31 August 2023,31629.83,Laptop,New York,Clothing,0,2,Mastercard,133,1
TXN_27317,USER_5483,303.53,Online,22 April 2023,60622.87,Tablet,Sydney,Electronics,0,7,Visa,20,1
TXN_13643,USER_7571,18.77,ATM Withdrawal,25 April 2023,9834.9,Tablet,Tokyo,Clothing,0,4,Visa,78,0
TXN_452,USER_7806,51.25,POS,2 May 2023,18322.03,Laptop,Mumbai,Restaurants,0,2,Amex,122,1
TXN_36293,USER_1214,82.65,ATM Withdrawal,14 May 2023,20948.59,Mobile,Mumbai,Groceries,1,13,Discover,101,0
TXN_33102,USER_7504,18.17,POS,29 May 2023,29672.46,Mobile,New York,Restaurants,0,14,Discover,16,0
TXN_32416,USER_7644,18.73,POS,23 September 2023,16276.08,Tablet,London,Electronics,0,8,Discover,38,0
TXN_11206,USER_8055,56.7,ATM Withdrawal,6 January 2023,40622.14,Mobile,London,Groceries,0,7,Visa,132,1
TXN_11269,USER_2494,107.95,Online,16 May 2023,71206.07,Mobile,Sydney,Travel,0,7,Discover,142,0
TXN_41775,USER_1096,49.43,Bank Transfer,13 September 2023,59478.71,Laptop,Mumbai,Groceries,0,1,Amex,70,0
TXN_29919,USER_8424,52.79,ATM Withdrawal,2 August 2023,47415.25,Mobile,London,Electronics,0,9,Mastercard,132,0
TXN_29748,USER_7363,175.84,Online,6 July 2023,94927.32,Mobile,New York,Groceries,0,11,Amex,118,0
TXN_11690,USER_3490,38.76,POS,25 July 2023,85043.26,Laptop,London,Restaurants,0,8,Visa,88,0
TXN_28356,USER_9462,42.51,Bank Transfer,7 September 2023,89633,Tablet,Mumbai,Restaurants,0,2,Discover,235,0
TXN_12428,USER_8933,231.58,ATM Withdrawal,2 February 2023,3807.34,Mobile,New York,Restaurants,0,7,Amex,68,1
TXN_40272,USER_7813,40.89,POS,24 May 2023,31945.4,Laptop,Tokyo,Clothing,0,12,Amex,57,0
TXN_12154,USER_6855,0.15,ATM Withdrawal,24 April 2023,96947.15,Tablet,Tokyo,Electronics,0,11,Visa,76,1
TXN_17248,USER_3216,4.14,ATM Withdrawal,30 January 2023,14495.39,Laptop,London,Groceries,1,2,Visa,132,1
TXN_15010,USER_5815,302.28,POS,23 June 2023,58550.68,Tablet,Sydney,Clothing,0,5,Mastercard,214,1
TXN_1878,USER_8340,184.38,POS,18 April 2023,31293.41,Laptop,Sydney,Electronics,0,2,Discover,189,0
TXN_33962,USER_8157,64.49,Online,27 April 2023,23619.87,Laptop,Tokyo,Restaurants,0,3,Amex,35,1
TXN_22497,USER_5388,8.86,ATM Withdrawal,30 March 2023,23557.42,Mobile,Mumbai,Electronics,0,10,Amex,42,0
TXN_46347,USER_4123,21.3,Bank Transfer,1 January 2023,90769.58,Tablet,Mumbai,Travel,0,5,Visa,13,0
TXN_23890,USER_3428,58.17,ATM Withdrawal,11 August 2023,75640.74,Laptop,Sydney,Clothing,1,6,Mastercard,150,1
TXN_29745,USER_1165,72.4,POS,18 September 2023,50233.2,Tablet,Sydney,Clothing,0,13,Visa,26,0
TXN_8476,USER_8385,1.24,Online,24 August 2023,31034.09,Mobile,Sydney,Electronics,0,11,Mastercard,48,1
TXN_44992,USER_2472,142.95,Bank Transfer,26 August 2023,98734.67,Laptop,Sydney,Electronics,0,7,Visa,123,0
TXN_47798,USER_9272,28.22,Bank Transfer,7 December 2023,10719.94,Laptop,Mumbai,Travel,0,10,Mastercard,141,1
TXN_31053,USER_8599,60.86,ATM Withdrawal,29 September 2023,14315.35,Mobile,Sydney,Clothing,0,5,Visa,81,1
TXN_42391,USER_4532,46.71,Bank Transfer,8 February 2023,6360.3,Mobile,Sydney,Restaurants,0,4,Visa,73,1
TXN_6465,USER_2770,126.03,ATM Withdrawal,7 February 2023,56736.72,Mobile,Sydney,Travel,0,6,Discover,8,0
TXN_18527,USER_6273,36.51,POS,27 February 2023,45053.53,Tablet,New York,Clothing,0,13,Mastercard,175,0
TXN_41812,USER_7132,190.88,Bank Transfer,3 December 2023,27980.37,Mobile,London,Travel,0,3,Amex,213,1
TXN_20779,USER_7200,231.47,Online,15 January 2023,67945.96,Laptop,Sydney,Restaurants,0,7,Visa,17,0
TXN_17697,USER_2128,296.3,ATM Withdrawal,27 August 2023,51259.08,Tablet,Mumbai,Groceries,0,14,Visa,138,1
TXN_2532,USER_2356,61.98,Online,17 April 2023,96254.78,Laptop,London,Electronics,0,13,Discover,155,0
TXN_43165,USER_4841,235.83,Bank Transfer,15 February 2023,86612.52,Mobile,Mumbai,Restaurants,0,1,Visa,206,0
TXN_22147,USER_2388,29.44,POS,10 May 2023,71823.07,Laptop,Tokyo,Groceries,0,7,Amex,115,0
TXN_35189,USER_7115,81.72,Online,30 May 2023,21730.82,Mobile,Mumbai,Restaurants,0,10,Discover,51,1
TXN_20347,USER_9143,11.61,Bank Transfer,27 June 2023,1042.04,Tablet,New York,Electronics,0,14,Discover,200,0
TXN_13254,USER_6918,1.83,POS,2 September 2023,52761.21,Laptop,London,Clothing,0,3,Mastercard,228,0
TXN_17162,USER_1411,31.77,Bank Transfer,15 January 2023,59358.05,Laptop,Sydney,Restaurants,0,4,Amex,40,1
TXN_48079,USER_4184,25.34,Bank Transfer,28 February 2023,93305.22,Tablet,Sydney,Clothing,0,14,Mastercard,189,0
TXN_23876,USER_4496,29.62,POS,31 August 2023,77297.94,Mobile,Mumbai,Restaurants,0,12,Visa,189,0
TXN_33803,USER_2408,49.24,Bank Transfer,27 January 2023,66929.65,Mobile,Mumbai,Restaurants,0,6,Amex,63,0
TXN_40092,USER_1759,43.17,Online,11 March 2023,72010.66,Mobile,London,Clothing,0,3,Discover,199,0
TXN_12096,USER_6761,28.51,Online,10 June 2023,99298.75,Tablet,New York,Travel,0,2,Visa,156,0
TXN_16201,USER_3247,9.35,ATM Withdrawal,6 June 2023,12465.7,Mobile,London,Restaurants,0,6,Discover,187,0
TXN_39406,USER_3319,2.47,ATM Withdrawal,5 July 2023,85938.48,Mobile,Sydney,Groceries,0,7,Visa,211,0
TXN_9588,USER_5971,531.48,Online,14 April 2023,21007.09,Mobile,Tokyo,Clothing,0,1,Visa,157,0
TXN_37987,USER_5671,42.78,Bank Transfer,28 December 2023,9308.66,Tablet,Mumbai,Groceries,0,3,Discover,159,0
TXN_43143,USER_7517,73.6,ATM Withdrawal,8 December 2023,74587.52,Tablet,Sydney,Groceries,0,2,Visa,164,0
TXN_44911,USER_1241,31.36,POS,17 May 2023,34497.24,Mobile,Tokyo,Groceries,0,3,Discover,122,0
